outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0.32848793268203735,0.9285714030265808,0.2806164026260376,0.8840579986572266,189,1769109337,,False,1,3debc_00000,2026-01-22_20-15-37,203.90075707435608,203.90075707435608,472375,ggpu132,10.241.148.32,203.90075707435608,1,0,3debc_00000,5,0.01,0.001,689,0.0,0.0,0.8965517,0.962963,0.8965517,0.9285714,0.8595147,0.962963,0.95035595,26.0,3.0,1.0,26.0,0.90909094,0.85714287,0.9117647,0.88235295,0.76955456,0.94369745,0.9427302,31.0,3.0,5.0,30.0
0.24619147181510925,0.9090909361839294,0.27796804904937744,0.8695651888847351,188,1769109333,,False,1,3debc_00001,2026-01-22_20-15-33,199.81248593330383,199.81248593330383,472376,ggpu132,10.241.148.32,199.81248593330383,1,1,3debc_00001,5,0.01,0.001,689,0.0,0.0,0.8666667,0.962963,0.85714287,0.9122807,0.8233797,0.9695767,0.96736443,24.0,4.0,1.0,26.0,0.88235295,0.85714287,0.88235295,0.8695652,0.7394958,0.94789916,0.93086606,30.0,4.0,5.0,30.0
0.310928612947464,0.8363636136054993,0.2943090498447418,0.8405796885490417,86,1769109475,,False,1,3debc_00002,2026-01-22_20-17-55,133.72464776039124,133.72464776039124,474294,ggpu132,10.241.148.32,133.72464776039124,1,2,3debc_00002,5,0.01,0.001,689,0.0,0.0,0.8,0.93333334,0.72,0.86153847,0.6762642,0.948,0.9572518,18.0,7.0,2.0,28.0,0.8333333,0.85714287,0.8235294,0.8450704,0.681245,0.9294118,0.9176343,28.0,6.0,5.0,30.0
0.2893091142177582,0.9090909361839294,0.2765139639377594,0.8840579986572266,136,1769109507,,False,1,3debc_00003,2026-01-22_20-18-27,162.27405834197998,162.27405834197998,474514,ggpu132,10.241.148.32,162.27405834197998,1,3,3debc_00003,5,0.01,0.001,689,0.0,0.0,0.9310345,0.9,0.92,0.91525424,0.817822,0.94399995,0.9361464,23.0,2.0,3.0,27.0,0.8648649,0.9142857,0.85294116,0.8888889,0.76916844,0.93613446,0.92525387,29.0,5.0,3.0,32.0
0.37946581840515137,0.800000011920929,0.3020515441894531,0.8550724387168884,79,1769109610,,False,1,3debc_00004,2026-01-22_20-20-10,127.12357878684998,127.12357878684998,476238,ggpu132,10.241.148.32,127.12357878684998,1,4,3debc_00004,5,0.01,0.001,689,0.0,0.0,0.8125,0.83870965,0.75,0.82539684,0.5919005,0.922043,0.9364587,18.0,6.0,5.0,26.0,0.85714287,0.85714287,0.85294116,0.85714287,0.710084,0.9218488,0.90810764,29.0,5.0,5.0,30.0
0.28437498211860657,0.875,0.25613558292388916,0.8985507488250732,113,1769109662,,False,1,3debc_00005,2026-01-22_20-21-02,147.79945540428162,147.79945540428162,477238,ggpu132,10.241.148.32,147.79945540428162,1,0,3debc_00005,6,0.01,0.0,689,0.2,0.4,0.85294116,0.9354839,0.8,0.8923077,0.7486403,0.93419355,0.9478963,20.0,5.0,2.0,29.0,0.8611111,0.93939394,0.8611111,0.89855075,0.80050504,0.9520202,0.9402832,31.0,5.0,2.0,31.0
0.23611217737197876,0.9090909361839294,0.24681860208511353,0.9275362491607666,140,1769109791,,False,1,3debc_00006,2026-01-22_20-23-11,170.41029119491577,170.41029119491577,478306,ggpu132,10.241.148.32,170.41029119491577,1,1,3debc_00006,6,0.01,0.0,689,0.2,0.4,0.86206895,0.96153843,0.86206895,0.90909094,0.82360744,0.96021223,0.95056367,25.0,4.0,1.0,25.0,0.8888889,0.969697,0.8888889,0.92753625,0.85858583,0.9537037,0.9333311,32.0,4.0,1.0,32.0
0.3451228439807892,0.8909090757369995,0.27181321382522583,0.9130434989929199,168,1769109853,,False,1,3debc_00007,2026-01-22_20-24-13,183.57020616531372,183.57020616531372,479299,ggpu132,10.241.148.32,183.57020616531372,1,2,3debc_00007,6,0.01,0.0,689,0.2,0.4,0.8857143,0.93939394,0.8181818,0.9117647,0.77151674,0.93388426,0.92693216,18.0,4.0,2.0,31.0,0.90909094,0.90909094,0.9166667,0.90909094,0.82575756,0.95033664,0.9307424,33.0,3.0,3.0,30.0
0.30812305212020874,0.8909090757369995,0.23651686310768127,0.9275362491607666,157,1769109980,,False,1,3debc_00008,2026-01-22_20-26-20,179.56032156944275,179.56032156944275,480375,ggpu132,10.241.148.32,179.56032156944275,1,3,3debc_00008,6,0.01,0.0,689,0.2,0.4,0.8857143,0.93939394,0.8181818,0.9117647,0.77151674,0.92975223,0.9469191,18.0,4.0,2.0,31.0,0.8888889,0.969697,0.8888889,0.92753625,0.85858583,0.9722222,0.97072595,32.0,4.0,1.0,32.0
0.38919371366500854,0.7818182110786438,0.26955899596214294,0.8840579986572266,49,1769109970,,False,1,3debc_00009,2026-01-22_20-26-10,107.72461438179016,107.72461438179016,481373,ggpu132,10.241.148.32,107.72461438179016,1,4,3debc_00009,6,0.01,0.0,689,0.2,0.4,0.7741935,0.82758623,0.7307692,0.8,0.56209534,0.8660478,0.8677903,19.0,7.0,5.0,24.0,0.85714287,0.90909094,0.8611111,0.88235295,0.76955456,0.94612795,0.93223757,31.0,5.0,3.0,30.0
