config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,0.0001,0.8,0.8,0.001,506,0.6620000600814819,0.654321014881134,0.6363636,1.0,0.125,0.7777778,0.28203803,0.638074,0.676924,4.0,28.0,0.0,49.0,0.6494526863098145,0.656862735748291,0.6421053,0.983871,0.15,0.77707005,0.25852433,0.6794355,0.7506826,6.0,34.0,1.0,61.0
0,0.0001,0.8,0.4,0.001,506,0.6439964175224304,0.6790123581886292,0.6825397,0.877551,0.375,0.76785713,0.2969721,0.6629464,0.6919615,12.0,20.0,6.0,43.0,0.6166864037513733,0.6960784196853638,0.70666665,0.8548387,0.45,0.77372265,0.33735213,0.69475806,0.7627872,18.0,22.0,9.0,53.0
0,0.0001,0.8,0.6,0.001,506,0.6522575616836548,0.6419752836227417,0.6388889,0.93877554,0.1875,0.76033056,0.19642857,0.64572704,0.680016,6.0,26.0,3.0,46.0,0.6308512687683105,0.6960784196853638,0.686747,0.91935486,0.35,0.7862069,0.33778065,0.6830646,0.753041,14.0,26.0,5.0,57.0
0,0.0001,0.8,0.2,0.001,506,0.6365618109703064,0.6666666865348816,0.67741936,0.85714287,0.375,0.7567568,0.26782784,0.67506385,0.6994576,12.0,20.0,7.0,42.0,0.606760561466217,0.6960784196853638,0.7183099,0.82258064,0.5,0.7669173,0.34241605,0.70443547,0.7705084,20.0,20.0,11.0,51.0
0,0.0001,0.8,0.0,0.001,506,0.6309194564819336,0.6790123581886292,0.6825397,0.877551,0.375,0.76785713,0.2969721,0.68590564,0.70525956,12.0,20.0,6.0,43.0,0.6000402569770813,0.7058823704719543,0.7222222,0.83870965,0.5,0.7761194,0.3629331,0.7125,0.7781576,20.0,20.0,10.0,52.0
0,0.0001,0.4,0.2,0.001,506,0.4222075045108795,0.8518518805503845,0.8032787,1.0,0.625,0.8909091,0.70855427,0.82047194,0.8087465,20.0,12.0,0.0,49.0,0.3771626949310303,0.8823529481887817,0.8378378,1.0,0.7,0.9117647,0.7658241,0.8625,0.84459734,28.0,12.0,0.0,62.0
0,0.0001,0.4,0.0,0.001,506,0.4304099380970001,0.8395061492919922,0.7903226,1.0,0.59375,0.8828829,0.6850212,0.82047194,0.8132175,19.0,13.0,0.0,49.0,0.3930184245109558,0.8823529481887817,0.8378378,1.0,0.7,0.9117647,0.7658241,0.8532258,0.84623545,28.0,12.0,0.0,62.0
0,0.0001,0.6,0.0,0.001,506,0.5922833681106567,0.7160493731498718,0.71666664,0.877551,0.46875,0.78899086,0.38631496,0.73246175,0.7348704,15.0,17.0,6.0,43.0,0.5602869391441345,0.7254902124404907,0.75,0.82258064,0.575,0.7846154,0.41177234,0.7709677,0.8133382,23.0,17.0,11.0,51.0
0,0.0001,0.6,0.2,0.001,506,0.6121247410774231,0.6913580298423767,0.71428573,0.81632656,0.5,0.7619048,0.33476853,0.71396685,0.7257097,16.0,16.0,9.0,40.0,0.5798143148422241,0.6764705777168274,0.73015875,0.7419355,0.575,0.736,0.31841546,0.7512097,0.80811924,23.0,17.0,16.0,46.0
0,0.0001,0.6,0.4,0.001,506,0.6338896155357361,0.6790123581886292,0.6825397,0.877551,0.375,0.76785713,0.2969721,0.67633927,0.70021856,12.0,20.0,6.0,43.0,0.6023299694061279,0.7058823704719543,0.7222222,0.83870965,0.5,0.7761194,0.3629331,0.7064516,0.77257574,20.0,20.0,10.0,52.0
